order_num_clean,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,total_cost,profit,profit_margin_clean,state,state_name,us_region,lat,lon,budget,order_year,order_quarter,quarter_label,order_month,order_month_name,order_month_num,is_weekend,gross_profit_ratio,cost_ratio,revenue_per_unit,profit_per_unit,revenue_tier,margin_tier,price_tier,customer_segment,budget_flag,budget_variance,budget_variance_pct
SO - 0001033,02-01-2014,Vimbo Company,Wholesale,Product 25,9,2552.7,22974.3,2093.214,18838.926,4135.374,18,CA,California,West,33.85363,-118.13396,,2014,1,Q1,2014-01,January,1,0,0.18,0.82,2552.7,459.49,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0007387,02-01-2014,Brainspher Ltd,Wholesale,Product 26,8,938,7504,731.64,5853.12,1650.88,22,TX,Texas,South,31.09823,-97.34278,,2014,1,Q1,2014-01,January,1,0,0.22,0.78,938,206.36,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009903,02-01-2014,Voonyx Group,Wholesale,Product 11,11,3973.1,43704.1,3337.404,36711.444,6992.656,16,MN,Minnesota,Midwest,45.11997,-93.28773,,2014,1,Q1,2014-01,January,1,0,0.16,0.84,3973.1,635.7,Very Large ($30K-$57K),Low (<=25%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0002911,03-01-2014,Mycone Ltd,Wholesale,Product 15,6,911.2,5467.2,665.176,3991.056,1476.144,27,FL,Florida,South,25.67149,-80.4445,,2014,1,Q1,2014-01,January,1,0,0.27,0.73,911.2,246.02,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003775,03-01-2014,Kazu Corp,Distributor,Product 18,12,891.1,10693.2,516.838,6202.056,4491.144,42,CA,California,West,34.14778,-118.14452,,2014,1,Q1,2014-01,January,1,0,0.42,0.58,891.1,374.26,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0004386,03-01-2014,Camido Company,Distributor,Product 19,9,1045.2,9406.8,418.08,3762.72,5644.08,60,IN,Indiana,Midwest,39.96548,-86.14837,,2014,1,Q1,2014-01,January,1,0,0.6,0.4,1045.2,627.12,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0004792,03-01-2014,Skinder Group,Wholesale,Product 1,6,167.5,1005,83.75,502.5,502.5,50,CA,California,West,33.97918,-118.03284,,2014,1,Q1,2014-01,January,1,0,0.5,0.5,167.5,83.75,Small (<$5K),High (41-55%),Budget (<$500),Mid 30% (Regular),No Budget,,
SO - 0005414,03-01-2014,Eayo Company,Wholesale,Product 25,7,1835.8,12850.6,1413.566,9894.962,2955.638,23,WI,Wisconsin,Midwest,44.02471,-88.54261,,2014,1,Q1,2014-01,January,1,0,0.23,0.77,1835.8,422.23,Medium ($5K-$15K),Low (<=25%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0005609,03-01-2014,Ozu Ltd,Distributor,Product 10,7,3966.4,27764.8,1903.872,13327.104,14437.696,52,CA,California,West,34.00944,-118.10528,,2014,1,Q1,2014-01,January,1,0,0.52,0.48,3966.4,2062.53,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0006308,03-01-2014,US Ltd,Wholesale,Product 28,8,214.4,1715.2,124.352,994.816,720.384,42,AZ,Arizona,West,33.42227,-111.82264,,2014,1,Q1,2014-01,January,1,0,0.42,0.58,214.4,90.05,Small (<$5K),High (41-55%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0006534,03-01-2014,Snaptags Ltd,Distributor,Product 15,9,5152.3,46370.7,3709.656,33386.904,12983.796,28,FL,Florida,South,25.75871,-80.39839,,2014,1,Q1,2014-01,January,1,0,0.28,0.72,5152.3,1442.64,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0007139,03-01-2014,Quaxo Ltd,Wholesale,Product 2,6,2418.7,14512.2,1910.773,11464.638,3047.562,21,MA,Massachusetts,Northeast,42.30791,-71.4362,,2014,1,Q1,2014-01,January,1,0,0.21,0.79,2418.7,507.93,Medium ($5K-$15K),Low (<=25%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0001045,03-01-2014,Lazzy Group,Export,Product 30,12,1125.6,13507.2,529.032,6348.384,7158.816,53,TX,Texas,South,31.09823,-97.34278,,2014,1,Q1,2014-01,January,1,0,0.53,0.47,1125.6,596.57,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0002195,03-01-2014,Mycone Ltd,Wholesale,Product 15,7,1675,11725,686.75,4807.25,6917.75,59,LA,Louisiana,South,29.95465,-90.07507,,2014,1,Q1,2014-01,January,1,0,0.59,0.41,1675,988.25,Medium ($5K-$15K),Premium (>55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0002314,03-01-2014,Voolia Ltd,Wholesale,Product 14,5,6304.7,31523.5,2774.068,13870.34,17653.16,56,IL,Illinois,Midwest,41.84454,-87.75929,,2014,1,Q1,2014-01,January,1,0,0.56,0.44,6304.7,3530.63,Very Large ($30K-$57K),Premium (>55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0004070,03-01-2014,Kazu Corp,Distributor,Product 19,6,2646.5,15879,1243.855,7463.13,8415.87,53,SD,South Dakota,Midwest,43.53834,-96.732,,2014,1,Q1,2014-01,January,1,0,0.53,0.47,2646.5,1402.64,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0006097,03-01-2014,Zoomdog Corp,Wholesale,Product 25,8,2010,16080,1386.9,11095.2,4984.8,31,PA,Pennsylvania,Northeast,42.12922,-80.08506,,2014,1,Q1,2014-01,January,1,0,0.31,0.69,2010,623.1,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0010022,03-01-2014,Aibox Company,Wholesale,Product 2,5,247.9,1239.5,185.925,929.625,309.875,25,ND,North Dakota,Midwest,46.87719,-96.7898,,2014,1,Q1,2014-01,January,1,0,0.25,0.75,247.9,61.98,Small (<$5K),Low (<=25%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0010373,03-01-2014,Dynazzy Company,Wholesale,Product 25,10,3906.1,39061,2695.209,26952.09,12108.91,31,NM,New Mexico,West,35.68698,-105.9378,,2014,1,Q1,2014-01,January,1,0,0.31,0.69,3906.1,1210.89,Very Large ($30K-$57K),Medium (26-40%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0009496,03-01-2014,Roberts Company,Distributor,Product 25,6,5386.8,32320.8,3070.476,18422.856,13897.944,43,WI,Wisconsin,Midwest,43.01668,-88.00703,,2014,1,Q1,2014-01,January,1,0,0.43,0.57,5386.8,2316.32,Very Large ($30K-$57K),High (41-55%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0010605,03-01-2014,SAFEWAY Ltd,Wholesale,Product 5,5,1065.3,5326.5,543.303,2716.515,2609.985,49,FL,Florida,South,28.47689,-82.52546,,2014,1,Q1,2014-01,January,1,0,0.49,0.51,1065.3,522,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0000717,03-01-2014,Ozu Ltd,Wholesale,Product 22,5,2291.4,11457,1581.066,7905.33,3551.67,31,IN,Indiana,Midwest,37.96821,-87.49674,,2014,1,Q1,2014-01,January,1,0,0.31,0.69,2291.4,710.33,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0002802,03-01-2014,BTA Corp,Distributor,Product 25,7,2559.4,17915.8,1612.422,11286.954,6628.846,37,IL,Illinois,Midwest,41.68366,-88.08834,,2014,1,Q1,2014-01,January,1,0,0.37,0.63,2559.4,946.98,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0003853,03-01-2014,Talane Group,Distributor,Product 3,9,1809,16281,1338.66,12047.94,4233.06,26,NJ,New Jersey,Northeast,40.0908,-74.36126,,2014,1,Q1,2014-01,January,1,0,0.26,0.74,1809,470.34,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0004109,03-01-2014,Browsebug Company,Wholesale,Product 13,9,1989.9,17909.1,1591.92,14327.28,3581.82,20,CA,California,West,37.33939,-121.89496,,2014,1,Q1,2014-01,January,1,0,0.2,0.8,1989.9,397.98,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0004622,03-01-2014,Centizu Company,Wholesale,Product 3,11,2318.2,25500.2,1947.288,21420.168,4080.032,16,IL,Illinois,Midwest,41.5177,-88.14885,,2014,1,Q1,2014-01,January,1,0,0.16,0.84,2318.2,370.91,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0004965,03-01-2014,True Ltd,Distributor,Product 4,7,3825.7,26779.9,1874.593,13122.151,13657.749,51,MA,Massachusetts,Northeast,42.33176,-71.12116,,2014,1,Q1,2014-01,January,1,0,0.51,0.49,3825.7,1951.11,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0005431,03-01-2014,Buzzshare Company,Wholesale,Product 20,5,5514.1,27570.5,2536.486,12682.43,14888.07,54,OR,Oregon,West,45.49818,-122.43148,,2014,1,Q1,2014-01,January,1,0,0.54,0.46,5514.1,2977.61,Large ($15K-$30K),High (41-55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0007483,03-01-2014,Fivebridge Ltd,Distributor,Product 25,9,944.7,8502.3,566.82,5101.38,3400.92,40,MA,Massachusetts,Northeast,42.08343,-71.01838,,2014,1,Q1,2014-01,January,1,0,0.4,0.6,944.7,377.88,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009671,03-01-2014,Natures Group,Distributor,Product 5,7,1105.5,7738.5,928.62,6500.34,1238.16,16,IL,Illinois,Midwest,41.59625,-88.08915,,2014,1,Q1,2014-01,January,1,0,0.16,0.84,1105.5,176.88,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0000187,03-01-2014,Bath Group,Wholesale,Product 13,5,891.1,4455.5,632.681,3163.405,1292.095,29,IN,Indiana,Midwest,41.66997,-86.27628,,2014,1,Q1,2014-01,January,1,0,0.29,0.71,891.1,258.42,Small (<$5K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0000198,03-01-2014,Roberts Company,Export,Product 30,11,2472.3,27195.3,1433.934,15773.274,11422.026,42,CO,Colorado,West,39.92054,-105.08665,,2014,1,Q1,2014-01,January,1,0,0.42,0.58,2472.3,1038.37,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0003309,03-01-2014,Vimbo Company,Export,Product 19,7,2351.7,16461.9,1622.673,11358.711,5103.189,31,MN,Minnesota,Midwest,44.76774,-93.27772,,2014,1,Q1,2014-01,January,1,0,0.31,0.69,2351.7,729.03,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0003348,03-01-2014,Amerisourc Corp,Wholesale,Product 8,12,884.4,10612.8,477.576,5730.912,4881.888,46,IN,Indiana,Midwest,39.61366,-86.10665,,2014,1,Q1,2014-01,January,1,0,0.46,0.54,884.4,406.82,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003548,03-01-2014,H Ltd,Export,Product 26,7,1172.5,8207.5,644.875,4514.125,3693.375,45,NJ,New Jersey,Northeast,40.66871,-74.11431,,2014,1,Q1,2014-01,January,1,0,0.45,0.55,1172.5,527.62,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0004273,03-01-2014,Walgreen Corp,Wholesale,Product 13,8,3832.4,30659.2,3219.216,25753.728,4905.472,16,TX,Texas,South,30.63269,-97.67723,,2014,1,Q1,2014-01,January,1,0,0.16,0.84,3832.4,613.18,Very Large ($30K-$57K),Low (<=25%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0005395,03-01-2014,Skiptube Ltd,Distributor,Product 25,9,1011.7,9105.3,536.201,4825.809,4279.491,47,IA,Iowa,Midwest,42.03471,-93.61994,,2014,1,Q1,2014-01,January,1,0,0.47,0.53,1011.7,475.5,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0010342,03-01-2014,Remedy Ltd,Wholesale,Product 5,9,1916.2,17245.8,1034.748,9312.732,7933.068,46,FL,Florida,South,26.0112,-80.14949,,2014,1,Q1,2014-01,January,1,0,0.46,0.54,1916.2,881.45,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0008833,03-01-2014,Rhynoodle Ltd,Wholesale,Product 4,10,6371.7,63717,2803.548,28035.48,35681.52,56,FL,Florida,South,26.31841,-80.09977,,2014,1,Q1,2014-01,January,1,0,0.56,0.44,6371.7,3568.15,Enterprise ($57K+),Premium (>55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0008201,03-01-2014,Oozz Group,Distributor,Product 26,8,3356.7,26853.6,1879.752,15038.016,11815.584,44,CA,California,West,33.78252,-117.22865,,2014,1,Q1,2014-01,January,1,0,0.44,0.56,3356.7,1476.95,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0008587,03-01-2014,Zoonoodle Ltd,Wholesale,Product 14,5,227.8,1139,186.796,933.98,205.02,18,KY,Kentucky,South,38.25424,-85.75941,,2014,1,Q1,2014-01,January,1,0,0.18,0.82,227.8,41,Small (<$5K),Low (<=25%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0009558,03-01-2014,Vitz Company,Distributor,Product 22,10,1232.8,12328,862.96,8629.6,3698.4,30,CA,California,West,34.03363,-117.04309,,2014,1,Q1,2014-01,January,1,0,0.3,0.7,1232.8,369.84,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0001941,03-01-2014,Browsebug Company,Distributor,Product 5,12,1038.5,12462,581.56,6978.72,5483.28,44,MI,Michigan,Midwest,42.32115,-85.17971,,2014,1,Q1,2014-01,January,1,0,0.44,0.56,1038.5,456.94,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0001966,03-01-2014,Tekfly Group,Wholesale,Product 3,10,1172.5,11725,973.175,9731.75,1993.25,17,GA,Georgia,South,34.03945,-84.35095,,2014,1,Q1,2014-01,January,1,0,0.17,0.83,1172.5,199.32,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0002436,03-01-2014,Flipstorm Group,Distributor,Product 27,11,3859.2,42451.2,1736.64,19103.04,23348.16,55,TX,Texas,South,32.79333,-96.76651,,2014,1,Q1,2014-01,January,1,0,0.55,0.45,3859.2,2122.56,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0003555,03-01-2014,Chatterbri Ltd,Distributor,Product 6,11,1829.1,20120.1,859.677,9456.447,10663.653,53,IN,Indiana,Midwest,40.19153,-85.38601,,2014,1,Q1,2014-01,January,1,0,0.53,0.47,1829.1,969.42,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0004288,03-01-2014,Voolia Ltd,Export,Product 3,5,221.1,1105.5,152.559,762.795,342.705,31,CA,California,West,34.95303,-120.43572,,2014,1,Q1,2014-01,January,1,0,0.31,0.69,221.1,68.54,Small (<$5K),Medium (26-40%),Budget (<$500),Mid 30% (Regular),No Budget,,
SO - 0004460,03-01-2014,Vitz Company,Wholesale,Product 20,12,5688.3,68259.6,4152.459,49829.508,18430.092,27,NJ,New Jersey,Northeast,39.90461,-74.997,,2014,1,Q1,2014-01,January,1,0,0.27,0.73,5688.3,1535.84,Enterprise ($57K+),Medium (26-40%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0004900,03-01-2014,Terumo Corp,Wholesale,Product 2,10,2405.3,24053,986.173,9861.73,14191.27,59,NY,New York,Northeast,42.73911,-78.85713,,2014,1,Q1,2014-01,January,1,0,0.59,0.41,2405.3,1419.13,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0005729,03-01-2014,Vimbo Company,Wholesale,Product 13,10,3825.7,38257,1836.336,18363.36,19893.64,52,MI,Michigan,Midwest,42.91336,-85.70531,,2014,1,Q1,2014-01,January,1,0,0.52,0.48,3825.7,1989.36,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0005909,03-01-2014,Eire Corp,Wholesale,Product 17,9,3859.2,34732.8,1813.824,16324.416,18408.384,53,OH,Ohio,Midwest,39.25479,-84.62414,,2014,1,Q1,2014-01,January,1,0,0.53,0.47,3859.2,2045.38,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0008255,03-01-2014,Twitterbri Ltd,Wholesale,Product 30,6,5681.6,34089.6,4090.752,24544.512,9545.088,28,CA,California,West,40.58654,-122.39168,,2014,1,Q1,2014-01,January,1,0,0.28,0.72,5681.6,1590.85,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0000105,03-01-2014,Mita Corp,Wholesale,Product 13,6,1822.4,10934.4,1476.144,8856.864,2077.536,19,OK,Oklahoma,South,36.12795,-95.90232,,2014,1,Q1,2014-01,January,1,0,0.19,0.81,1822.4,346.26,Medium ($5K-$15K),Low (<=25%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0003563,03-01-2014,Browsebug Company,Wholesale,Product 1,12,1165.8,13989.6,827.718,9932.616,4056.984,29,CA,California,West,33.83585,-118.34063,,2014,1,Q1,2014-01,January,1,0,0.29,0.71,1165.8,338.08,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0004526,03-01-2014,SHISEIDO Ltd,Export,Product 5,5,3993.2,19966,2635.512,13177.56,6788.44,34,VA,Virginia,South,37.55376,-77.46026,,2014,1,Q1,2014-01,January,1,0,0.34,0.66,3993.2,1357.69,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0010280,03-01-2014,Roomm Company,Export,Product 18,8,1058.6,8468.8,529.3,4234.4,4234.4,50,CA,California,West,33.89585,-118.22007,,2014,1,Q1,2014-01,January,1,0,0.5,0.5,1058.6,529.3,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0010404,03-01-2014,State Ltd,Wholesale,Product 19,12,2472.3,29667.6,1236.15,14833.8,14833.8,50,CA,California,West,32.64,-117.08417,,2014,1,Q1,2014-01,January,1,0,0.5,0.5,2472.3,1236.15,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0009276,03-01-2014,SHISEIDO Ltd,Distributor,Product 3,7,1688.4,11818.8,1215.648,8509.536,3309.264,28,OH,Ohio,Midwest,40.8686,-81.36892,,2014,1,Q1,2014-01,January,1,0,0.28,0.72,1688.4,472.75,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0000450,04-01-2014,Gigabox Group,Wholesale,Product 25,7,1078.7,7550.9,906.108,6342.756,1208.144,16,IA,Iowa,Midwest,42.49276,-92.34296,,2014,1,Q1,2014-01,January,1,1,0.16,0.84,1078.7,172.59,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0001724,04-01-2014,Twitterbri Ltd,Wholesale,Product 25,11,1038.5,11423.5,633.485,6968.335,4455.165,39,IL,Illinois,Midwest,42.37285,-87.94653,,2014,1,Q1,2014-01,January,1,1,0.39,0.61,1038.5,405.02,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0002078,04-01-2014,Wordtune Company,Wholesale,Product 29,5,3999.9,19999.5,3279.918,16399.59,3599.91,18,CA,California,West,38.1302,-121.27245,,2014,1,Q1,2014-01,January,1,1,0.18,0.82,3999.9,719.98,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0002795,04-01-2014,Buzzbean Group,Wholesale,Product 26,12,3872.6,46471.2,2517.19,30206.28,16264.92,35,CA,California,West,33.85363,-118.13396,,2014,1,Q1,2014-01,January,1,1,0.35,0.65,3872.6,1355.41,Very Large ($30K-$57K),Medium (26-40%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0004247,04-01-2014,Realpoint Corp,Export,Product 24,6,3879.3,23275.8,2056.029,12336.174,10939.626,47,CA,California,West,36.67774,-121.6555,,2014,1,Q1,2014-01,January,1,1,0.47,0.53,3879.3,1823.27,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0004592,04-01-2014,Viva Ltd,Wholesale,Product 12,12,5406.9,64882.8,3676.692,44120.304,20762.496,32,CA,California,West,33.88168,-118.11701,,2014,1,Q1,2014-01,January,1,1,0.32,0.68,5406.9,1730.21,Enterprise ($57K+),Medium (26-40%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0005716,04-01-2014,Skidoo Company,Wholesale,Product 20,12,234.5,2814,189.945,2279.34,534.66,19,NJ,New Jersey,Northeast,39.48623,-75.02573,,2014,1,Q1,2014-01,January,1,1,0.19,0.81,234.5,44.55,Small (<$5K),Low (<=25%),Budget (<$500),Mid 30% (Regular),No Budget,,
SO - 0006790,04-01-2014,Aibox Company,Wholesale,Product 12,10,2532.6,25326,1696.842,16968.42,8357.58,33,LA,Louisiana,South,32.51599,-93.73212,,2014,1,Q1,2014-01,January,1,1,0.33,0.67,2532.6,835.76,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0006962,04-01-2014,Rhynoodle Ltd,Distributor,Product 4,9,2720.2,24481.8,1251.292,11261.628,13220.172,54,MA,Massachusetts,Northeast,42.3876,-71.0995,,2014,1,Q1,2014-01,January,1,1,0.54,0.46,2720.2,1468.91,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0007587,04-01-2014,Quimm Company,Export,Product 13,10,2391.9,23919,1363.383,13633.83,10285.17,43,CA,California,West,34.06862,-117.93895,,2014,1,Q1,2014-01,January,1,1,0.43,0.57,2391.9,1028.52,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0008464,04-01-2014,Fivechat Company,Distributor,Product 15,5,3852.5,19262.5,1695.1,8475.5,10787,56,IL,Illinois,Midwest,41.68178,-88.20282,,2014,1,Q1,2014-01,January,1,1,0.56,0.44,3852.5,2157.4,Large ($15K-$30K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0008999,04-01-2014,Rhynoodle Ltd,Distributor,Product 15,8,5601.2,44809.6,2632.564,21060.512,23749.088,53,NY,New York,Northeast,41.02928,-73.84285,,2014,1,Q1,2014-01,January,1,1,0.53,0.47,5601.2,2968.64,Very Large ($30K-$57K),High (41-55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0001629,04-01-2014,Epic Group,Distributor,Product 13,8,2787.2,22297.6,1254.24,10033.92,12263.68,55,NY,New York,Northeast,43.2134,-77.57972,,2014,1,Q1,2014-01,January,1,1,0.55,0.45,2787.2,1532.96,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0004196,04-01-2014,Voonyx Group,Distributor,Product 1,6,1011.7,6070.2,829.594,4977.564,1092.636,18,IL,Illinois,Midwest,40.47578,-88.96991,,2014,1,Q1,2014-01,January,1,1,0.18,0.82,1011.7,182.11,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0004344,04-01-2014,State Ltd,Distributor,Product 6,8,5447.1,43576.8,2723.55,21788.4,21788.4,50,TX,Texas,South,32.02464,-102.11347,,2014,1,Q1,2014-01,January,1,1,0.5,0.5,5447.1,2723.55,Very Large ($30K-$57K),High (41-55%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0004511,04-01-2014,Liberty Group,Distributor,Product 28,10,1239.5,12395,942.02,9420.2,2974.8,24,NY,New York,Northeast,41.02928,-73.84285,,2014,1,Q1,2014-01,January,1,1,0.24,0.76,1239.5,297.48,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0006153,04-01-2014,Realbuzz Ltd,Wholesale,Product 18,11,1078.7,11865.7,852.173,9373.903,2491.797,21,CA,California,West,33.70918,-117.95367,,2014,1,Q1,2014-01,January,1,1,0.21,0.79,1078.7,226.53,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0006716,04-01-2014,Rooxo Company,Distributor,Product 26,8,207.7,1661.6,93.465,747.72,913.88,55,MO,Missouri,Midwest,39.01695,-94.28161,,2014,1,Q1,2014-01,January,1,1,0.55,0.45,207.7,114.24,Small (<$5K),High (41-55%),Budget (<$500),Bottom 50% (Low),No Budget,,
SO - 0007510,04-01-2014,Rooxo Company,Wholesale,Product 5,9,3035.1,27315.9,1335.444,12018.996,15296.904,56,NJ,New Jersey,Northeast,40.69527,-74.26908,,2014,1,Q1,2014-01,January,1,1,0.56,0.44,3035.1,1699.66,Large ($15K-$30K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0010159,04-01-2014,BTA Corp,Export,Product 25,9,2485.7,22371.3,1043.994,9395.946,12975.354,58,AR,Arkansas,South,36.33202,-94.11854,,2014,1,Q1,2014-01,January,1,1,0.58,0.42,2485.7,1441.71,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0010333,04-01-2014,Avamba Company,Export,Product 4,9,1005,9045,663.3,5969.7,3075.3,34,IL,Illinois,Midwest,41.85857,-88.08948,,2014,1,Q1,2014-01,January,1,1,0.34,0.66,1005,341.7,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0009096,04-01-2014,Browsetype Corp,Wholesale,Product 25,9,5594.5,50350.5,4083.985,36755.865,13594.635,27,IL,Illinois,Midwest,39.79106,-89.64457,,2014,1,Q1,2014-01,January,1,1,0.27,0.73,5594.5,1510.52,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
